"Date","Price","Open","High","Low","Vol.","Change %"
"02/25/2013","11.5800","11.6532","11.7761","11.4949","","-0.87%"
"02/22/2013","11.6822","11.6696","11.7725","11.5928","","-0.46%"
"02/21/2013","11.7366","11.8313","11.9069","11.6357","","-0.81%"
"02/20/2013","11.8319","11.7959","11.8981","11.7486","","-0.22%"
"02/19/2013","11.8577","11.8023","12.0159","11.7799","","0.01%"
"02/18/2013","11.8569","11.8121","11.9252","11.7304","","0.16%"
"02/15/2013","11.8380","11.6597","11.8700","11.6398","","1.00%"
"02/14/2013","11.7210","11.9028","11.9916","11.6267","","-1.58%"
"02/13/2013","11.9087","11.9642","12.0332","11.8453","","-0.52%"
"02/12/2013","11.9707","11.9401","12.0943","11.8939","","0.27%"
"02/11/2013","11.9385","11.8573","11.9667","11.8277","","0.58%"
"02/08/2013","11.8696","11.9296","12.0155","11.8235","","-0.61%"
"02/07/2013","11.9422","12.0245","12.0969","11.8507","","-0.78%"
"02/06/2013","12.0356","11.9958","12.0939","11.8972","","0.44%"
"02/05/2013","11.9832","12.0385","12.0910","11.8980","","-0.34%"
"02/04/2013","12.0244","12.0288","12.2035","11.9425","","-0.47%"
"02/01/2013","12.0809","12.1501","12.3216","11.9974","","-0.69%"
"01/31/2013","12.1651","12.2574","12.2956","12.0434","","-0.90%"
"01/30/2013","12.2761","12.1745","12.3220","12.0987","","0.78%"
"01/29/2013","12.1805","12.2393","12.2855","12.1093","","-0.51%"
"01/28/2013","12.2431","12.0187","12.3200","11.9880","","1.76%"
"01/25/2013","12.0311","12.0914","12.1677","11.9553","","-0.63%"
"01/24/2013","12.1079","12.0568","12.1244","11.9612","","0.32%"
"01/23/2013","12.0694","11.7665","12.0764","11.7007","","2.32%"
"01/22/2013","11.7954","11.7287","11.9014","11.6826","","-0.01%"
"01/21/2013","11.7960","11.8048","11.8552","11.7212","","-0.23%"
"01/18/2013","11.8231","11.7069","11.9279","11.6938","","0.33%"
"01/17/2013","11.7837","11.6875","11.8577","11.5993","","0.71%"
"01/16/2013","11.7001","11.7255","11.7930","11.6004","","-0.27%"
"01/15/2013","11.7312","11.6270","11.7706","11.5385","","0.81%"
"01/14/2013","11.6367","11.6419","11.6987","11.5456","","-0.08%"
"01/11/2013","11.6456","11.4030","11.7134","11.3903","","1.52%"
"01/10/2013","11.4709","11.2246","11.5599","11.1419","","2.09%"
"01/09/2013","11.2358","11.2177","11.3122","11.1359","","0.08%"
"01/08/2013","11.2273","11.2362","11.2814","11.1459","","-0.11%"
"01/07/2013","11.2393","11.1675","11.3118","11.1081","","0.36%"
"01/04/2013","11.1992","11.1514","11.3148","11.0934","","-0.16%"
"01/03/2013","11.2166","11.1828","11.3287","11.0843","","0.20%"
"01/02/2013","11.1946","11.1580","11.3570","11.0912","","0.32%"
"01/01/2013","11.1584","11.1480","11.1943","11.0877","","0.03%"
"12/31/2012","11.1551","11.1404","11.2939","11.0729","","-0.53%"
"12/28/2012","11.2143","11.2163","11.2803","11.1290","","-0.15%"
"12/27/2012","11.2317","11.3244","11.4445","11.1535","","-0.92%"
"12/26/2012","11.3362","11.2477","11.4193","11.2136","","0.18%"
"12/25/2012","11.3162","11.2506","11.4201","11.1866","","0.02%"
"12/24/2012","11.3143","11.2069","11.4321","11.2052","","0.15%"
"12/21/2012","11.2973","11.2229","11.3679","11.1510","","0.58%"
"12/20/2012","11.2318","11.2249","11.3260","11.1363","","-0.07%"
"12/19/2012","11.2401","11.1051","11.3332","11.1003","","0.61%"
"12/18/2012","11.1715","11.2345","11.3566","11.0879","","-0.65%"
"12/17/2012","11.2449","11.2990","11.3793","11.1746","","-0.83%"
"12/14/2012","11.3391","11.2634","11.3627","11.2336","","0.03%"
"12/13/2012","11.3357","11.3060","11.4068","11.2160","","0.28%"
"12/12/2012","11.3035","11.2545","11.3956","11.1757","","0.37%"
"12/11/2012","11.2622","11.1612","11.3585","11.1489","","0.39%"
"12/10/2012","11.2187","11.1159","11.3265","11.0974","","0.30%"
"12/07/2012","11.1855","11.2543","11.2834","11.1155","","-0.58%"
"12/06/2012","11.2511","11.4506","11.4734","11.1792","","-1.86%"
"12/05/2012","11.4638","11.5021","11.5452","11.3857","","-0.46%"
"12/04/2012","11.5168","11.5715","11.6616","11.4299","","-0.56%"
"12/03/2012","11.5814","11.4892","11.6899","11.4622","","0.15%"
"11/30/2012","11.5638","11.3330","11.6188","11.3211","","1.48%"
"11/29/2012","11.3956","11.3384","11.4526","11.2961","","-0.08%"
"11/28/2012","11.4047","11.4320","11.4702","11.3249","","-0.29%"
"11/27/2012","11.4378","11.4979","11.5143","11.3396","","-0.51%"
"11/26/2012","11.4970","11.4439","11.5398","11.4195","","-0.14%"
"11/23/2012","11.5132","11.5218","11.5698","11.4036","","-0.08%"
"11/22/2012","11.5222","11.4776","11.5681","11.4160","","0.29%"
"11/21/2012","11.4886","11.3267","11.6117","11.2564","","1.35%"
"11/20/2012","11.3355","11.2631","11.3763","11.2137","","0.19%"
"11/19/2012","11.3145","11.2527","11.3392","11.2028","","0.20%"
"11/16/2012","11.2917","11.4024","11.4257","11.2086","","-1.07%"
"11/15/2012","11.4142","11.3596","11.4775","11.2539","","0.40%"
"11/14/2012","11.3684","11.1760","11.3718","11.0664","","1.66%"
"11/13/2012","11.1827","11.1072","11.2709","11.0347","","0.60%"
"11/12/2012","11.1164","11.0476","11.1578","10.9933","","0.36%"
"11/09/2012","11.0770","11.0626","11.1376","11.0218","","-0.33%"
"11/08/2012","11.1138","11.0156","11.1974","10.9480","","0.77%"
"11/07/2012","11.0285","11.0519","11.1044","10.9472","","-0.33%"
"11/06/2012","11.0648","11.0948","11.1836","10.9637","","-0.93%"
"11/05/2012","11.1692","11.1804","11.2685","11.0372","","-0.78%"
"11/02/2012","11.2571","11.1759","11.3465","11.0794","","0.64%"
"11/01/2012","11.1858","11.1694","11.2689","11.1181","","-0.46%"
"10/31/2012","11.2376","11.1952","11.3095","11.1205","","0.30%"
"10/30/2012","11.2037","11.1314","11.2444","11.1284","","0.02%"
"10/29/2012","11.2011","11.1366","11.3153","11.0931","","0.11%"
"10/26/2012","11.1890","11.2981","11.3510","11.0931","","-0.91%"
"10/25/2012","11.2922","11.3679","11.3949","11.2068","","-0.89%"
"10/24/2012","11.3933","11.3097","11.4159","11.2639","","0.10%"
"10/23/2012","11.3822","11.2491","11.4229","11.1964","","0.83%"
"10/22/2012","11.2884","11.2757","11.3071","11.1650","","0.07%"
"10/19/2012","11.2809","11.2400","11.3504","11.1622","","-0.19%"
"10/18/2012","11.3026","11.2207","11.4253","11.1747","","0.14%"
"10/17/2012","11.2870","11.3160","11.5061","11.2029","","-0.80%"
"10/16/2012","11.3776","11.3286","11.5025","11.2761","","-0.16%"
"10/15/2012","11.3953","11.3162","11.4979","11.2442","","0.74%"
"10/12/2012","11.3113","11.2053","11.4186","11.0824","","1.00%"
"10/11/2012","11.1997","11.1717","11.3161","11.0851","","-0.47%"
"10/10/2012","11.2523","11.2014","11.3041","11.0708","","-0.14%"
"10/09/2012","11.2681","11.4304","11.6151","11.1712","","-1.92%"
"10/08/2012","11.4883","11.3934","11.6610","11.3134","","0.40%"
"10/05/2012","11.4429","11.0655","11.6096","10.9700","","3.32%"
"10/04/2012","11.0749","10.8616","11.1139","10.7874","","1.82%"
"10/03/2012","10.8766","10.7945","10.9710","10.7256","","0.68%"
"10/02/2012","10.8027","10.7775","10.8463","10.6933","","0.15%"
"10/01/2012","10.7861","10.6108","10.8350","10.4793","","0.95%"
"09/28/2012","10.6849","10.6153","10.7535","10.5337","","0.46%"
"09/27/2012","10.6360","10.5808","10.6456","10.4622","","0.41%"
"09/26/2012","10.5921","10.5866","10.6393","10.4978","","-0.05%"
"09/25/2012","10.5976","10.6621","10.6882","10.5175","","-0.63%"
"09/24/2012","10.6648","10.6703","10.8306","10.5605","","-0.71%"
"09/21/2012","10.7407","10.7208","10.8506","10.6112","","-0.43%"
"09/20/2012","10.7866","10.7235","10.8634","10.6620","","-0.03%"
"09/19/2012","10.7900","10.6627","10.8681","10.6095","","1.00%"
"09/18/2012","10.6827","10.7705","10.8456","10.5886","","-1.43%"
"09/17/2012","10.8377","10.7108","10.9275","10.7043","","0.61%"
"09/14/2012","10.7719","10.6347","10.8672","10.5949","","0.71%"
"09/13/2012","10.6958","10.6938","10.9728","10.5803","","-0.63%"
"09/12/2012","10.7631","10.4473","10.8797","10.4160","","2.37%"
"09/11/2012","10.5136","10.3874","10.6005","10.3372","","0.62%"
"09/10/2012","10.4487","10.4840","10.5674","10.3196","","-0.25%"
"09/07/2012","10.4747","10.4753","10.5086","10.3847","","-0.09%"
"09/06/2012","10.4843","10.5785","10.6123","10.4042","","-1.12%"
"09/05/2012","10.6029","10.5113","10.6717","10.4534","","0.31%"
"09/04/2012","10.5699","10.5496","10.6513","10.4648","","0.07%"
"09/03/2012","10.5630","10.5798","10.6150","10.4853","","-0.04%"
"08/31/2012","10.5672","10.5900","10.6660","10.4667","","-0.34%"
"08/30/2012","10.6032","10.4700","10.6403","10.4367","","0.63%"
"08/29/2012","10.5363","10.5226","10.5958","10.4333","","-0.17%"
"08/28/2012","10.5542","10.4850","10.5837","10.4292","","0.00%"
"08/27/2012","10.5544","10.4646","10.5665","10.4258","","0.40%"
"08/24/2012","10.5123","10.4390","10.5531","10.3661","","0.56%"
"08/23/2012","10.4533","10.3055","10.4658","10.2144","","1.44%"
"08/22/2012","10.3053","10.2869","10.3874","10.2239","","0.01%"
"08/21/2012","10.3038","10.2790","10.3162","10.1867","","0.17%"
"08/20/2012","10.2860","10.2632","10.3227","10.1590","","0.05%"
"08/17/2012","10.2806","10.1432","10.3299","10.0753","","1.27%"
"08/16/2012","10.1520","10.0980","10.1871","10.0115","","0.25%"
"08/15/2012","10.1262","10.0902","10.1399","9.9879","","0.30%"
"08/14/2012","10.0959","10.0425","10.1350","9.9495","","0.45%"
"08/13/2012","10.0503","9.8657","10.0784","9.8494","","0.81%"
"08/10/2012","9.9692","9.9376","10.0841","9.8320","","0.24%"
"08/09/2012","9.9456","10.0027","10.0435","9.8737","","-0.51%"
"08/08/2012","9.9963","10.1160","10.1645","9.9111","","-1.30%"
"08/07/2012","10.1277","10.1205","10.1762","10.0375","","0.20%"
"08/06/2012","10.1078","10.0887","10.1502","9.9963","","0.11%"
"08/03/2012","10.0967","10.1620","10.2174","9.9802","","-0.83%"
"08/02/2012","10.1809","10.1971","10.2924","10.0788","","-0.30%"
"08/01/2012","10.2112","10.1596","10.2324","10.0498","","0.50%"
"07/31/2012","10.1599","9.9780","10.2003","9.9372","","1.13%"
"07/30/2012","10.0460","10.0532","10.0855","9.9623","","-0.03%"
"07/27/2012","10.0490","10.0801","10.1801","9.9523","","-0.82%"
"07/26/2012","10.1321","10.2036","10.2599","10.0188","","-0.75%"
"07/25/2012","10.2083","10.2706","10.3282","10.1373","","-0.59%"
"07/24/2012","10.2689","10.2520","10.3238","10.1374","","0.14%"
"07/23/2012","10.2548","10.0384","10.3236","9.9626","","1.79%"
"07/20/2012","10.0743","10.0344","10.1123","9.9550","","0.35%"
"07/19/2012","10.0395","10.0100","10.0747","9.9319","","0.16%"
"07/18/2012","10.0237","10.0301","10.0707","9.9437","","-0.17%"
"07/17/2012","10.0410","10.0363","10.0995","9.9665","","-0.25%"
"07/16/2012","10.0666","10.0875","10.1323","9.9896","","-0.60%"
"07/13/2012","10.1271","10.1434","10.2176","10.0479","","-0.38%"
"07/12/2012","10.1657","10.0527","10.2115","10.0107","","0.89%"
"07/11/2012","10.0761","10.0634","10.1304","9.9665","","0.04%"
"07/10/2012","10.0724","10.1098","10.1593","9.9412","","-0.49%"
"07/09/2012","10.1219","10.0982","10.2159","10.0418","","-0.27%"
"07/06/2012","10.1491","10.0677","10.2474","10.0195","","0.58%"
"07/05/2012","10.0902","10.1853","10.2394","10.0100","","-0.99%"
"07/04/2012","10.1906","10.1671","10.2449","10.0902","","0.04%"
"07/03/2012","10.1868","10.2535","10.2939","10.0826","","-0.79%"
"07/02/2012","10.2679","10.3293","10.3582","10.1939","","-0.67%"
"06/29/2012","10.3369","10.4657","10.5223","10.2890","","-1.12%"
"06/28/2012","10.4544","10.5238","10.5360","10.3948","","-0.68%"
"06/27/2012","10.5255","10.5478","10.5731","10.3900","","-0.40%"
"06/26/2012","10.5674","10.6016","10.6836","10.4483","","-0.34%"
"06/25/2012","10.6034","10.5052","10.6512","10.4491","","0.36%"
"06/22/2012","10.5650","10.5138","10.5885","10.4107","","0.45%"
"06/21/2012","10.5180","10.4066","10.5509","10.3301","","1.03%"
"06/20/2012","10.4106","10.4068","10.4679","10.2970","","-0.03%"
"06/19/2012","10.4142","10.4285","10.4903","10.3305","","-0.17%"
"06/18/2012","10.4320","10.5012","10.5621","10.3577","","-1.19%"
"06/15/2012","10.5579","10.5591","10.6384","10.4900","","-0.13%"
"06/14/2012","10.5714","10.5484","10.6394","10.4591","","0.27%"
"06/13/2012","10.5427","10.4892","10.5788","10.4177","","0.44%"
"06/12/2012","10.4967","10.5466","10.5758","10.4331","","-0.68%"
"06/11/2012","10.5690","10.5135","10.5987","10.3928","","0.67%"
"06/08/2012","10.4988","10.5301","10.5973","10.4300","","-0.32%"
"06/07/2012","10.5326","10.4452","10.5760","10.3038","","0.78%"
"06/06/2012","10.4512","10.4962","10.5403","10.3679","","-0.51%"
"06/05/2012","10.5053","10.6092","10.6541","10.4123","","-1.02%"
"06/04/2012","10.6136","10.6472","10.7196","10.5238","","-0.52%"
"06/01/2012","10.6688","10.4990","10.7180","10.4363","","1.24%"
"05/31/2012","10.5385","10.5548","10.6323","10.4247","","-0.21%"
"05/30/2012","10.5605","10.3717","10.5968","10.3077","","1.65%"
"05/29/2012","10.3895","10.4575","10.4811","10.3199","","-0.70%"
"05/28/2012","10.4631","10.4926","10.5162","10.3842","","-0.55%"
"05/25/2012","10.5206","10.4798","10.5673","10.4032","","0.28%"
"05/24/2012","10.4916","10.5411","10.5876","10.3958","","-0.59%"
"05/23/2012","10.5535","10.5565","10.6626","10.4623","","0.02%"
"05/22/2012","10.5513","10.4810","10.5784","10.4542","","0.12%"
"05/21/2012","10.5387","10.6251","10.6677","10.4650","","-1.12%"
"05/18/2012","10.6585","10.5806","10.7408","10.4861","","0.67%"
"05/17/2012","10.5874","10.5725","10.6244","10.4677","","0.07%"
"05/16/2012","10.5803","10.5718","10.6528","10.4841","","0.00%"
"05/15/2012","10.5808","10.5136","10.5939","10.4352","","0.48%"
"05/14/2012","10.5305","10.3692","10.5544","10.3692","","0.69%"
"05/11/2012","10.4580","10.3759","10.5273","10.3197","","0.63%"
"05/10/2012","10.3922","10.3367","10.4182","10.2521","","0.53%"
"05/09/2012","10.3379","10.2445","10.4181","10.1857","","0.74%"
"05/08/2012","10.2619","10.1873","10.3163","10.1055","","0.71%"
"05/07/2012","10.1896","10.2082","10.2459","10.1190","","-0.53%"
"05/04/2012","10.2444","10.1582","10.3065","10.0972","","0.66%"
"05/03/2012","10.1772","10.1435","10.1910","10.0451","","0.21%"
"05/02/2012","10.1555","10.2269","10.2416","10.0775","","-0.78%"
"05/01/2012","10.2356","10.2213","10.3333","10.1568","","-0.49%"
"04/30/2012","10.2855","10.2073","10.3198","10.1429","","0.20%"
"04/27/2012","10.2649","10.2932","10.3331","10.1819","","-0.24%"
"04/26/2012","10.2895","10.2320","10.3840","10.1497","","0.42%"
"04/25/2012","10.2466","10.2568","10.2937","10.1639","","-0.36%"
"04/24/2012","10.2835","10.3092","10.3611","10.1975","","-0.24%"
"04/23/2012","10.3079","10.3041","10.3566","10.2344","","-0.22%"
"04/20/2012","10.3305","10.3177","10.3411","10.2047","","0.08%"
"04/19/2012","10.3220","10.2824","10.3424","10.1817","","0.30%"
"04/18/2012","10.2909","10.2543","10.3024","10.1499","","0.24%"
"04/17/2012","10.2661","10.4147","10.4546","10.1616","","-1.47%"
"04/16/2012","10.4192","10.3297","10.5069","10.2917","","0.24%"
"04/13/2012","10.3943","10.3560","10.4534","10.2962","","0.15%"
"04/12/2012","10.3783","10.4695","10.4982","10.3014","","-1.13%"
"04/11/2012","10.4966","10.4452","10.5587","10.3843","","0.42%"
"04/10/2012","10.4522","10.3062","10.5155","10.2432","","1.34%"
"04/09/2012","10.3145","10.2903","10.3576","10.2285","","-0.07%"
"04/06/2012","10.3213","10.2217","10.3588","10.1585","","0.90%"
"04/05/2012","10.2297","10.2668","10.3031","10.1193","","-0.52%"
"04/04/2012","10.2827","10.2404","10.3281","10.1305","","0.35%"
"04/03/2012","10.2464","10.1858","10.3046","10.1155","","0.53%"
"04/02/2012","10.1920","10.1933","10.2182","10.1027","","-0.45%"
"03/30/2012","10.2382","10.2554","10.3286","10.1203","","-0.24%"
"03/29/2012","10.2628","10.2193","10.3222","10.1455","","0.45%"
"03/28/2012","10.2172","10.1135","10.2492","10.0528","","0.80%"
"03/27/2012","10.1365","10.1309","10.2070","10.0146","","0.06%"
"03/26/2012","10.1302","10.1888","10.2324","10.0350","","-0.64%"
"03/23/2012","10.1950","10.1667","10.2621","10.0953","","0.28%"
"03/22/2012","10.1667","10.0909","10.2038","10.0342","","0.56%"
"03/21/2012","10.1096","10.0581","10.1935","9.9833","","0.49%"
"03/20/2012","10.0600","9.9725","10.1261","9.9342","","0.72%"
"03/19/2012","9.9881","9.9633","10.0044","9.8734","","0.28%"
"03/16/2012","9.9599","9.9285","10.0110","9.8863","","-0.22%"
"03/15/2012","9.9823","10.0128","10.0406","9.8855","","-0.42%"
"03/14/2012","10.0246","9.8439","10.0688","9.7807","","1.76%"
"03/13/2012","9.8510","9.9150","9.9649","9.7779","","-0.92%"
"03/12/2012","9.9420","9.9127","9.9719","9.8175","","0.08%"
"03/09/2012","9.9340","9.9249","9.9978","9.7876","","-0.12%"
"03/08/2012","9.9457","9.9795","10.0133","9.8908","","-0.46%"
"03/07/2012","9.9918","10.0375","10.0936","9.9098","","-0.46%"
"03/06/2012","10.0383","9.9778","10.1286","9.9115","","0.54%"
"03/05/2012","9.9845","9.9063","10.0225","9.8405","","0.58%"
"03/02/2012","9.9268","9.8972","9.9807","9.8273","","-0.04%"
"03/01/2012","9.9306","9.9924","10.0747","9.8383","","-0.67%"
"02/29/2012","9.9971","10.0069","10.1094","9.8743","","-0.73%"
"02/28/2012","10.0706","10.0896","10.2182","9.9918","","-0.49%"
"02/27/2012","10.1204","10.2037","10.2741","10.0148","","-0.91%"
"02/24/2012","10.2133","10.2409","10.2839","10.0925","","-0.29%"
"02/23/2012","10.2433","10.2421","10.2721","10.1285","","-0.06%"
"02/22/2012","10.2495","10.2104","10.2635","10.1319","","0.16%"
"02/21/2012","10.2334","10.1648","10.2668","10.0652","","0.62%"
"02/20/2012","10.1702","10.1121","10.1882","10.0691","","0.05%"
"02/17/2012","10.1656","10.1854","10.2468","10.0968","","-0.37%"
"02/16/2012","10.2032","10.1284","10.2568","10.0547","","0.59%"
"02/15/2012","10.1430","10.1384","10.2247","9.9986","","0.13%"
"02/14/2012","10.1303","10.1249","10.2210","10.0458","","-0.06%"
"02/13/2012","10.1367","10.1608","10.2103","10.0587","","-0.98%"
"02/10/2012","10.2375","10.0728","10.2712","9.9872","","1.53%"
"02/09/2012","10.0835","10.0096","10.1616","9.9428","","0.71%"
"02/08/2012","10.0129","10.0281","10.1404","9.9280","","-0.29%"
"02/07/2012","10.0421","9.8555","10.0593","9.8344","","1.23%"
"02/06/2012","9.9201","9.8943","9.9938","9.8185","","0.11%"
"02/03/2012","9.9093","9.9838","10.0847","9.8325","","-1.43%"
"02/02/2012","10.0531","10.1140","10.1607","9.9699","","-0.67%"
"02/01/2012","10.1213","10.2307","10.2411","10.0338","","-1.08%"
"01/31/2012","10.2323","10.2971","10.3938","10.1224","","-0.63%"
"01/30/2012","10.2974","10.2329","10.3902","10.1717","","0.32%"
"01/27/2012","10.2649","10.2342","10.2927","10.1216","","0.07%"
"01/26/2012","10.2581","10.3267","10.4356","10.1506","","-0.83%"
"01/25/2012","10.3439","10.2779","10.4495","10.2354","","0.04%"
"01/24/2012","10.3399","10.3148","10.4855","10.2461","","0.07%"
"01/23/2012","10.3325","10.1915","10.3554","10.1729","","0.70%"
"01/20/2012","10.2611","10.2710","10.3488","10.1723","","-0.18%"
"01/19/2012","10.2795","10.2342","10.2991","10.1386","","0.47%"
"01/18/2012","10.2318","10.1754","10.3381","10.1363","","-0.09%"
"01/17/2012","10.2406","10.2562","10.2929","10.1372","","-0.28%"
"01/16/2012","10.2698","10.3055","10.3576","10.1743","","-0.42%"
"01/13/2012","10.3136","10.3153","10.4284","10.2019","","-0.12%"
"01/12/2012","10.3265","10.2815","10.3718","10.1639","","0.37%"
"01/11/2012","10.2885","10.3487","10.3761","10.2028","","-0.74%"
"01/10/2012","10.3655","10.4035","10.4550","10.2647","","-0.42%"
"01/09/2012","10.4091","10.3495","10.4702","10.2840","","-0.02%"
"01/06/2012","10.4107","10.4532","10.5305","10.2982","","-0.62%"
"01/05/2012","10.4756","10.4938","10.6191","10.3608","","-0.35%"
"01/04/2012","10.5121","10.5157","10.6142","10.4102","","-0.08%"
"01/03/2012","10.5200","10.4359","10.5453","10.3706","","0.72%"
"01/02/2012","10.4447","10.4086","10.5000","10.3650","","-0.24%"
"12/30/2011","10.4696","10.5719","10.6119","10.3640","","-1.14%"
"12/29/2011","10.5908","10.6033","10.6515","10.4138","","-0.26%"
"12/28/2011","10.6185","10.6203","10.6781","10.4816","","-0.18%"
"12/27/2011","10.6374","10.6377","10.7141","10.5560","","-0.16%"
"12/26/2011","10.6544","10.5582","10.6955","10.5501","","0.14%"
"12/23/2011","10.6399","10.6770","10.7381","10.5331","","-0.40%"
"12/22/2011","10.6827","10.6904","10.7835","10.5322","","-0.73%"
"12/21/2011","10.7617","10.7161","10.8781","10.5500","","0.12%"
"12/20/2011","10.7491","10.9122","10.9233","10.6349","","-1.53%"
"12/19/2011","10.9157","10.9092","10.9514","10.8077","","-0.11%"
"12/16/2011","10.9273","10.8952","10.9917","10.7899","","-0.25%"
"12/15/2011","10.9552","10.9382","10.9874","10.8030","","0.14%"
"12/14/2011","10.9395","10.8818","10.9739","10.7523","","0.48%"
"12/13/2011","10.8867","10.8947","10.9613","10.7466","","-0.28%"
"12/12/2011","10.9168","10.8085","10.9724","10.7039","","0.77%"
"12/09/2011","10.8331","11.0126","11.0963","10.7461","","-1.80%"
"12/08/2011","11.0318","10.7442","11.0450","10.6641","","2.66%"
"12/07/2011","10.7462","10.7496","10.8774","10.6348","","-0.13%"
"12/06/2011","10.7600","10.7235","10.8787","10.6669","","-0.25%"
"12/05/2011","10.7868","10.7278","10.7931","10.6420","","-0.15%"
"12/02/2011","10.8025","10.8706","10.9324","10.6610","","-0.70%"
"12/01/2011","10.8791","10.8734","11.0133","10.7749","","-0.29%"
"11/30/2011","10.9105","11.0781","11.2343","10.8186","","-1.65%"
"11/29/2011","11.0936","11.1694","11.2127","11.0223","","-0.62%"
"11/28/2011","11.1626","11.2762","11.3047","11.0447","","-1.04%"
"11/25/2011","11.2803","11.2981","11.4352","11.1788","","-0.35%"
"11/24/2011","11.3198","11.3789","11.5092","11.1699","","-1.08%"
"11/23/2011","11.4431","11.3251","11.4895","11.2329","","0.84%"
"11/22/2011","11.3475","11.2293","11.4508","11.1301","","0.83%"
"11/21/2011","11.2544","11.0276","11.2821","10.9859","","1.51%"
"11/18/2011","11.0875","11.0498","11.1611","10.9599","","0.24%"
"11/17/2011","11.0610","11.0090","11.1862","10.8970","","0.37%"
"11/16/2011","11.0206","11.0588","11.1446","10.9146","","-0.42%"
"11/15/2011","11.0671","10.8931","11.1270","10.8288","","1.40%"
"11/14/2011","10.9140","10.8653","10.9685","10.7489","","0.55%"
"11/11/2011","10.8546","10.8403","10.9186","10.7032","","-0.01%"
"11/10/2011","10.8558","10.8867","10.9485","10.6848","","-0.59%"
"11/09/2011","10.9205","10.8062","11.0211","10.7358","","0.85%"
"11/08/2011","10.8289","10.9132","10.9786","10.7367","","-0.96%"
"11/07/2011","10.9335","10.8633","11.0167","10.7681","","0.25%"
"11/04/2011","10.9064","10.7933","10.9318","10.7144","","0.55%"
"11/03/2011","10.8465","10.9754","11.0983","10.7195","","-1.30%"
"11/02/2011","10.9891","11.0795","11.1058","10.8805","","-0.91%"
"11/01/2011","11.0901","10.9988","11.2412","10.9252","","0.63%"
"10/31/2011","11.0206","10.8940","11.0529","10.8180","","0.82%"
"10/28/2011","10.9311","10.9477","11.0140","10.8266","","0.00%"
"10/27/2011","10.9307","11.0372","11.1235","10.8288","","-1.08%"
"10/26/2011","11.0503","11.0081","11.1398","10.9183","","0.32%"
"10/25/2011","11.0151","10.9474","11.1413","10.8575","","0.51%"
"10/24/2011","10.9594","11.1370","11.2451","10.8631","","-1.91%"
"10/21/2011","11.1724","11.1714","11.3757","11.0324","","-0.42%"
"10/20/2011","11.2199","11.0430","11.3659","10.9753","","1.44%"
"10/19/2011","11.0604","10.9378","11.1117","10.8741","","0.95%"
"10/18/2011","10.9564","10.9708","11.0968","10.8582","","-0.29%"
"10/17/2011","10.9881","10.8512","10.9986","10.7217","","1.10%"
"10/14/2011","10.8685","10.7724","10.9349","10.7234","","0.16%"
"10/13/2011","10.8516","10.7251","10.9408","10.6836","","0.44%"
"10/12/2011","10.8039","10.7641","10.9428","10.6238","","-0.03%"
"10/11/2011","10.8072","10.6751","10.9062","10.6152","","0.96%"
"10/10/2011","10.7047","10.6498","10.7393","10.5514","","0.09%"
"10/07/2011","10.6954","10.6507","10.7826","10.5127","","0.32%"
"10/06/2011","10.6612","10.6282","10.7840","10.4562","","0.22%"
"10/05/2011","10.6376","10.8171","10.9171","10.5504","","-1.53%"
"10/04/2011","10.8025","10.8554","11.0504","10.6725","","-1.03%"
"10/03/2011","10.9147","10.7221","10.9489","10.7197","","0.71%"
"09/30/2011","10.8377","10.8205","11.0739","10.6970","","-0.05%"
"09/29/2011","10.8426","10.6536","10.8775","10.4481","","1.13%"
"09/28/2011","10.7215","10.6698","10.7865","10.4646","","0.29%"
"09/27/2011","10.6907","10.8345","10.9050","10.5290","","-1.69%"
"09/26/2011","10.8746","10.8934","11.1884","10.6975","","-0.79%"
"09/23/2011","10.9608","11.3387","11.3940","10.8284","","-3.28%"
"09/22/2011","11.3320","11.2128","11.4369","10.9320","","0.88%"
"09/21/2011","11.2333","10.5559","11.3537","10.4856","","5.92%"
"09/20/2011","10.6058","10.4516","10.6089","10.3383","","1.24%"
"09/19/2011","10.4755","10.2320","10.5898","10.1440","","1.32%"
"09/16/2011","10.3386","10.2230","10.3403","10.1307","","0.80%"
"09/15/2011","10.2565","10.1492","10.3170","10.0834","","0.80%"
"09/14/2011","10.1750","9.9758","10.2361","9.9043","","1.90%"
"09/13/2011","9.9855","10.1204","10.1480","9.9021","","-1.46%"
"09/12/2011","10.1335","9.8986","10.1678","9.8248","","1.88%"
"09/09/2011","9.9469","9.9555","10.0854","9.8553","","-0.20%"
"09/08/2011","9.9666","10.0335","10.0893","9.8824","","-0.83%"
"09/07/2011","10.0502","10.0127","10.1367","9.9088","","-0.01%"
"09/06/2011","10.0517","10.0251","10.1662","9.9404","","0.12%"
"09/05/2011","10.0395","9.9584","10.0806","9.9234","","0.10%"
"09/02/2011","10.0290","9.9651","10.0936","9.8798","","0.42%"
"09/01/2011","9.9867","10.0481","10.0971","9.9102","","-0.75%"
"08/31/2011","10.0624","10.2055","10.2385","9.9673","","-1.56%"
"08/30/2011","10.2218","10.1743","10.3199","10.0953","","-0.22%"
"08/29/2011","10.2448","10.3349","10.3837","10.1472","","-1.13%"
"08/26/2011","10.3624","10.3780","10.4525","10.2168","","-0.44%"
"08/25/2011","10.4079","10.4664","10.5000","10.2597","","-0.62%"
